,name,station,date,artist,song,uri,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,loudness,index,spotify_artist,spotify_song,scraped_artist,scraped_song
5936,freya ridings - castles,kronehit,2021-04-20 06:00:01.774891,freya ridings , castles,spotify:track:5tZWtGT65sMrDVPB5H444n,0.0046,0.672,0.752,0.00047,0.056,0.0843,116.945,0.429,-4.866,4540,Freya Ridings,Castles,,
5937,fugees - ready or not,kronehit,2021-04-21 15:57:01.666917,fugees , ready or not,spotify:track:3vZO25GdYuqFrR1kzZADnp,0.209,0.607,0.422,0.0,0.0839,0.499,130.47,0.563,-13.364,4541,Fugees,Ready or Not,,
5938,fugees - ready or not,kronehit,2021-04-29 19:00:01.557167,fugees , ready or not,spotify:track:3vZO25GdYuqFrR1kzZADnp,0.209,0.607,0.422,0.0,0.0839,0.499,130.47,0.563,-13.364,4541,Fugees,Ready or Not,,
5939,guru josh project - infinity 2008,kronehit,2021-04-22 05:00:01.364658,guru josh project , infinity 2008,spotify:track:3aQz0z86zrKjd1mcZlonxE,0.000313,0.498,0.862,0.00941,0.352,0.0589,128.034,0.47,-6.02,4546,Guru Josh Project,Infinity 2008 - Klaas Vocal Edit,,
5940,guru josh project - infinity 2008,kronehit,2021-04-25 10:42:01.430333,guru josh project , infinity 2008,spotify:track:3aQz0z86zrKjd1mcZlonxE,0.000313,0.498,0.862,0.00941,0.352,0.0589,128.034,0.47,-6.02,4546,Guru Josh Project,Infinity 2008 - Klaas Vocal Edit,,
5941,iyaz - replay,kronehit,2021-04-23 11:09:01.909285,iyaz , replay,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,0.173,0.706,0.751,0.0,0.168,0.0708,91.031,0.195,-6.323,4550,Iyaz,Replay,,
5942,iyaz - replay,kronehit,2021-04-23 11:09:01.909285,iyaz , replay,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,0.173,0.706,0.751,0.0,0.168,0.0708,91.031,0.195,-6.323,4550,Iyaz,Replay,,
5943,j balvin - mi gente (feat. willy william),kronehit,2021-04-20 09:57:02.150164,j balvin , mi gente (feat. willy william),spotify:track:0GzmMQizDeA2NVMUaZksv0,0.0223,0.759,0.716,0.0,0.231,0.0818,105.009,0.469,-6.36,4551,J Balvin,Mi Gente (feat. Beyoncé),,
5944,j balvin - mi gente (feat. willy william),kronehit,2021-04-30 15:09:01.868446,j balvin , mi gente (feat. willy william),spotify:track:0GzmMQizDeA2NVMUaZksv0,0.0223,0.759,0.716,0.0,0.231,0.0818,105.009,0.469,-6.36,4551,J Balvin,Mi Gente (feat. Beyoncé),,
5945,james arthur - say you won't let go,kronehit,2021-04-21 10:39:01.255324,james arthur , say you won't let go,spotify:track:5uCax9HTNlzGybIStD3vDh,0.695,0.358,0.557,0.0,0.0902,0.059,85.043,0.494,-7.398,4553,James Arthur,Say You Won't Let Go,,
5946,james arthur - say you won't let go,kronehit,2021-05-02 05:54:01.742235,james arthur , say you won't let go,spotify:track:5uCax9HTNlzGybIStD3vDh,0.695,0.358,0.557,0.0,0.0902,0.059,85.043,0.494,-7.398,4553,James Arthur,Say You Won't Let Go,,
5947,jax jones - you don't know me (feat. raye),kronehit,2021-04-22 13:48:01.326798,jax jones , you don't know me (feat. raye),spotify:track:4DJORZgsbqnEJ4f4B9TBGV,0.164,0.879,0.665,0.0,0.319,0.145,123.977,0.672,-6.082,4558,Jax Jones,You Don't Know Me (feat. RAYE),,
5948,jax jones - you don't know me (feat. raye),kronehit,2021-04-30 10:09:04.494483,jax jones , you don't know me (feat. raye),spotify:track:4DJORZgsbqnEJ4f4B9TBGV,0.164,0.879,0.665,0.0,0.319,0.145,123.977,0.672,-6.082,4558,Jax Jones,You Don't Know Me (feat. RAYE),,
5949,jonas brothers - only human,kronehit,2021-04-22 03:09:04.246690,jonas brothers , only human,spotify:track:0DiDStADDVh3SvAsoJAFMk,0.108,0.795,0.496,0.0,0.0645,0.0722,94.01,0.874,-5.883,4565,Jonas Brothers,Only Human,,
5950,jonas brothers - only human,kronehit,2021-05-02 04:57:01.724748,jonas brothers , only human,spotify:track:0DiDStADDVh3SvAsoJAFMk,0.108,0.795,0.496,0.0,0.0645,0.0722,94.01,0.874,-5.883,4565,Jonas Brothers,Only Human,,
5951,justin bieber - sorry,kronehit,2021-04-22 12:45:01.865387,justin bieber , sorry,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.0797,0.654,0.76,0.0,0.299,0.045,99.945,0.41,-3.669,4569,Justin Bieber,Sorry,,
5952,justin bieber - sorry,kronehit,2021-05-01 16:09:01.650639,justin bieber , sorry,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.0797,0.654,0.76,0.0,0.299,0.045,99.945,0.41,-3.669,4569,Justin Bieber,Sorry,,
5953,justin timberlake - say something (feat. chris stapleton),kronehit,2021-04-20 08:54:01.570746,justin timberlake , say something (feat. chris stapleton),spotify:track:09ts3GnICqYEU5PkQCpJK3,0.103,0.707,0.632,1.09e-05,0.0841,0.0789,97.04,0.372,-7.031,4570,Justin Timberlake,Say Something (feat. Chris Stapleton),,
5954,justin timberlake - say something (feat. chris stapleton),kronehit,2021-04-20 08:54:01.570746,justin timberlake , say something (feat. chris stapleton),spotify:track:09ts3GnICqYEU5PkQCpJK3,0.103,0.707,0.632,1.09e-05,0.0841,0.0789,97.04,0.372,-7.031,4570,Justin Timberlake,Say Something (feat. Chris Stapleton),,
5955,k'naan - wavin' flag,kronehit,2021-04-20 10:00:02.252257,k'naan , wavin' flag,spotify:track:0mBREiw4ppCXccM7rsk2RC,0.124,0.63,0.706,0.0,0.254,0.0807,75.992,0.677,-6.41,4571,K'NAAN,Wavin' Flag,,
5956,k'naan - wavin' flag,kronehit,2021-04-20 10:00:02.252257,k'naan , wavin' flag,spotify:track:0mBREiw4ppCXccM7rsk2RC,0.124,0.63,0.706,0.0,0.254,0.0807,75.992,0.677,-6.41,4571,K'NAAN,Wavin' Flag,,
5957,katy perry - hot 'n cold,kronehit,2021-04-22 12:15:01.964732,katy perry , hot 'n cold,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,7.95e-05,0.706,0.841,0.0,0.0688,0.0418,132.032,0.861,-3.956,4577,Katy Perry,Hot N Cold,,
5958,katy perry - hot 'n cold,kronehit,2021-05-01 12:18:01.553101,katy perry , hot 'n cold,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,7.95e-05,0.706,0.841,0.0,0.0688,0.0418,132.032,0.861,-3.956,4577,Katy Perry,Hot N Cold,,
5959,katy perry - teenage dream,kronehit,2021-04-20 19:42:02.165721,katy perry , teenage dream,spotify:track:5jzKL4BDMClWqRguW5qZvh,0.0162,0.719,0.798,2.34e-06,0.134,0.0361,120.011,0.591,-4.582,4579,Katy Perry,Teenage Dream,,
5960,katy perry - teenage dream,kronehit,2021-04-29 09:24:02.066383,katy perry , teenage dream,spotify:track:5jzKL4BDMClWqRguW5qZvh,0.0162,0.719,0.798,2.34e-06,0.134,0.0361,120.011,0.591,-4.582,4579,Katy Perry,Teenage Dream,,
5961,kelly clarkson - stronger (what doesn't kill you),kronehit,2021-04-19 08:57:01.337349,kelly clarkson , stronger (what doesn't kill you),spotify:track:6D60klaHqbCl9ySc8VcRss,0.046,0.562,0.939,0.0,0.112,0.0475,116.044,0.684,-4.282,4580,Kelly Clarkson,Stronger (What Doesn't Kill You),,
5962,kelly clarkson - stronger (what doesn't kill you),kronehit,2021-04-19 08:57:01.337349,kelly clarkson , stronger (what doesn't kill you),spotify:track:6D60klaHqbCl9ySc8VcRss,0.046,0.562,0.939,0.0,0.112,0.0475,116.044,0.684,-4.282,4580,Kelly Clarkson,Stronger (What Doesn't Kill You),,
5963,kings of leon - use somebody,kronehit,2021-04-22 03:27:01.501070,kings of leon , use somebody,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.00552,0.276,0.715,0.000417,0.201,0.0432,137.028,0.173,-5.356,4581,Kings of Leon,Use Somebody,,
5964,kings of leon - use somebody,kronehit,2021-04-25 16:57:01.928341,kings of leon , use somebody,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.00552,0.276,0.715,0.000417,0.201,0.0432,137.028,0.173,-5.356,4581,Kings of Leon,Use Somebody,,
5965,la roux - bulletproof,kronehit,2021-04-23 06:12:03.891292,la roux , bulletproof,spotify:track:3kMrazSvILsgcwtidZd1Qd,0.000441,0.674,0.882,6.47e-05,0.068,0.0477,123.016,0.682,-2.771,4586,La Roux,Bulletproof,,
5966,la roux - bulletproof,kronehit,2021-04-30 15:57:01.606567,la roux , bulletproof,spotify:track:3kMrazSvILsgcwtidZd1Qd,0.000441,0.674,0.882,6.47e-05,0.068,0.0477,123.016,0.682,-2.771,4586,La Roux,Bulletproof,,
5967,lady gaga - just dance,kronehit,2021-04-23 09:30:02.159464,lady gaga , just dance,spotify:track:2x7MyWybabEz6Y6wvHuwGE,0.0264,0.822,0.739,4.26e-05,0.181,0.0311,118.992,0.745,-4.541,4588,Lady Gaga,Just Dance,,
5968,lady gaga - just dance,kronehit,2021-04-27 03:54:01.937637,lady gaga , just dance,spotify:track:2x7MyWybabEz6Y6wvHuwGE,0.0264,0.822,0.739,4.26e-05,0.181,0.0311,118.992,0.745,-4.541,4588,Lady Gaga,Just Dance,,
5969,lady gaga - paparazzi,kronehit,2021-04-20 08:24:02.053147,lady gaga , paparazzi,spotify:track:7Hqig8kp32q2Ire3ECQvWM,0.113,0.762,0.692,0.0,0.094,0.0438,114.906,0.397,-3.973,4589,Lady Gaga,Paparazzi,,
5970,lady gaga - paparazzi,kronehit,2021-04-28 20:57:02.439555,lady gaga , paparazzi,spotify:track:7Hqig8kp32q2Ire3ECQvWM,0.113,0.762,0.692,0.0,0.094,0.0438,114.906,0.397,-3.973,4589,Lady Gaga,Paparazzi,,
5971,lauv - i like me better,kronehit,2021-04-20 11:15:02.058256,lauv , i like me better,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,0.535,0.752,0.505,2.55e-06,0.104,0.253,91.97,0.419,-7.621,4590,Lauv,I Like Me Better,,
5972,lauv - i like me better,kronehit,2021-05-01 10:00:01.473454,lauv , i like me better,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,0.535,0.752,0.505,2.55e-06,0.104,0.253,91.97,0.419,-7.621,4590,Lauv,I Like Me Better,,
5973,liam payne - strip that down (feat. quavo),kronehit,2021-04-23 12:00:02.178636,liam payne , strip that down (feat. quavo),spotify:track:29JrmE89KgRyCxBIzq2Ocw,0.199,0.873,0.495,0.0,0.0805,0.0518,106.033,0.546,-5.446,4595,Liam Payne,Strip That Down (feat. Quavo),,
5974,liam payne - strip that down (feat. quavo),kronehit,2021-04-23 12:00:02.178636,liam payne , strip that down (feat. quavo),spotify:track:29JrmE89KgRyCxBIzq2Ocw,0.199,0.873,0.495,0.0,0.0805,0.0518,106.033,0.546,-5.446,4595,Liam Payne,Strip That Down (feat. Quavo),,
5975,limp bizkit - behind blue eyes,kronehit,2021-04-20 17:00:01.906603,limp bizkit , behind blue eyes,spotify:track:1MTQHCpraD4S8g5PAFKzoj,0.497,0.595,0.489,0.0,0.119,0.0271,120.315,0.0902,-6.66,4597,Limp Bizkit,Behind Blue Eyes,,
5976,limp bizkit - behind blue eyes,kronehit,2021-05-02 06:18:02.105255,limp bizkit , behind blue eyes,spotify:track:1MTQHCpraD4S8g5PAFKzoj,0.497,0.595,0.489,0.0,0.119,0.0271,120.315,0.0902,-6.66,4597,Limp Bizkit,Behind Blue Eyes,,
5977,linkin park - burn it down,kronehit,2021-04-21 17:42:04.175826,linkin park , burn it down,spotify:track:7oVEtyuv9NBmnytsCIsY5I,0.0143,0.585,0.972,0.0,0.0707,0.0534,110.006,0.585,-4.45,4598,Linkin Park,BURN IT DOWN,,
5978,linkin park - burn it down,kronehit,2021-04-29 08:57:01.859921,linkin park , burn it down,spotify:track:7oVEtyuv9NBmnytsCIsY5I,0.0143,0.585,0.972,0.0,0.0707,0.0534,110.006,0.585,-4.45,4598,Linkin Park,BURN IT DOWN,,
5979,linkin park - in the end,kronehit,2021-04-22 20:57:02.150616,linkin park , in the end,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.00958,0.556,0.864,0.0,0.209,0.0584,105.143,0.4,-5.87,4599,Linkin Park,In the End,,
5980,linkin park - in the end,kronehit,2021-04-28 17:48:01.935598,linkin park , in the end,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.00958,0.556,0.864,0.0,0.209,0.0584,105.143,0.4,-5.87,4599,Linkin Park,In the End,,
5981,lmfao - party rock anthem,kronehit,2021-04-22 17:51:01.950846,lmfao , party rock anthem,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.0189,0.75,0.727,0.0,0.266,0.142,129.993,0.359,-4.21,4602,LMFAO,Party Rock Anthem,,
5982,lmfao - party rock anthem,kronehit,2021-04-30 16:54:02.449494,lmfao , party rock anthem,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.0189,0.75,0.727,0.0,0.266,0.142,129.993,0.359,-4.21,4602,LMFAO,Party Rock Anthem,,
5983,lost frequencies - are you with me,kronehit,2021-04-23 13:18:04.468725,lost frequencies , are you with me,spotify:track:62nhuooamoroYpJyqE0nLd,0.275,0.763,0.61,2.71e-05,0.12,0.0355,121.031,0.392,-8.094,4603,Lost Frequencies,Are You With Me - Radio Edit,,
5984,lost frequencies - are you with me,kronehit,2021-04-25 08:54:02.638308,lost frequencies , are you with me,spotify:track:62nhuooamoroYpJyqE0nLd,0.275,0.763,0.61,2.71e-05,0.12,0.0355,121.031,0.392,-8.094,4603,Lost Frequencies,Are You With Me - Radio Edit,,
5985,mark ronson - uptown funk (feat. bruno mars),kronehit,2021-04-20 18:18:02.289017,mark ronson , uptown funk (feat. bruno mars),spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.00801,0.856,0.609,8.15e-05,0.0344,0.0824,114.988,0.928,-7.223,4615,Mark Ronson,Uptown Funk (feat. Bruno Mars),,
5986,mark ronson - uptown funk (feat. bruno mars),kronehit,2021-05-01 04:57:02.358778,mark ronson , uptown funk (feat. bruno mars),spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.00801,0.856,0.609,8.15e-05,0.0344,0.0824,114.988,0.928,-7.223,4615,Mark Ronson,Uptown Funk (feat. Bruno Mars),,
5987,maroon 5 - memories,kronehit,2021-04-22 12:09:01.757288,maroon 5 , memories,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.837,0.764,0.32,0.0,0.0822,0.0546,91.019,0.575,-7.209,4617,Maroon 5,Memories,,
5988,maroon 5 - memories,kronehit,2021-04-30 09:09:01.811452,maroon 5 , memories,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.837,0.764,0.32,0.0,0.0822,0.0546,91.019,0.575,-7.209,4617,Maroon 5,Memories,,
5989,maroon 5 - this love,kronehit,2021-04-21 04:09:02.056742,maroon 5 , this love,spotify:track:6ECp64rv50XVz93WvxXMGF,0.0525,0.712,0.862,0.0,0.093,0.0378,95.051,0.809,-4.612,4619,Maroon 5,This Love,,
5990,maroon 5 - this love,kronehit,2021-04-21 04:09:02.056742,maroon 5 , this love,spotify:track:6ECp64rv50XVz93WvxXMGF,0.0525,0.712,0.862,0.0,0.093,0.0378,95.051,0.809,-4.612,4619,Maroon 5,This Love,,
5991,marshmello - silence (feat. khalid),kronehit,2021-04-23 11:00:02.396993,marshmello , silence (feat. khalid),spotify:track:3AUW7mAGx1BICBWqsuFgh4,0.00621,0.522,0.941,3.63e-06,0.956,0.25,130.088,0.0994,-3.357,4620,Marshmello,Silence - Tiësto's Big Room Remix,,
5992,marshmello - silence (feat. khalid),kronehit,2021-05-01 07:27:02.369098,marshmello , silence (feat. khalid),spotify:track:3AUW7mAGx1BICBWqsuFgh4,0.00621,0.522,0.941,3.63e-06,0.956,0.25,130.088,0.0994,-3.357,4620,Marshmello,Silence - Tiësto's Big Room Remix,,
5993,mike posner - i took a pill in ibiza (seeb remix),kronehit,2021-04-22 13:21:02.263880,mike posner , i took a pill in ibiza (seeb remix),spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,0.0353,0.664,0.714,8.42e-06,0.0843,0.111,101.969,0.71,-6.645,4629,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,,
5994,mike posner - i took a pill in ibiza (seeb remix),kronehit,2021-04-30 10:21:02.100893,mike posner , i took a pill in ibiza (seeb remix),spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,0.0353,0.664,0.714,8.42e-06,0.0843,0.111,101.969,0.71,-6.645,4629,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,,
5995,milky chance - stolen dance,kronehit,2021-04-21 05:39:01.263250,milky chance , stolen dance,spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.427,0.885,0.581,0.000204,0.0759,0.0378,114.016,0.728,-8.813,4631,Milky Chance,Stolen Dance,,
5996,milky chance - stolen dance,kronehit,2021-05-02 04:24:01.815469,milky chance , stolen dance,spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.427,0.885,0.581,0.000204,0.0759,0.0378,114.016,0.728,-8.813,4631,Milky Chance,Stolen Dance,,
5997,mr. probz - waves (robin schulz radio edit),kronehit,2021-04-22 10:24:02.150812,mr. probz , waves (robin schulz radio edit),spotify:track:1HFfMOxCAT4GAwaPfCdmUs,0.00821,0.829,0.51,0.00143,0.0829,0.0369,119.994,0.45,-9.334,4633,Mr. Probz,Waves - Robin Schulz Radio Edit,,
5998,mr. probz - waves (robin schulz radio edit),kronehit,2021-04-27 17:42:01.563925,mr. probz , waves (robin schulz radio edit),spotify:track:1HFfMOxCAT4GAwaPfCdmUs,0.00821,0.829,0.51,0.00143,0.0829,0.0369,119.994,0.45,-9.334,4633,Mr. Probz,Waves - Robin Schulz Radio Edit,,
5999,mÖwe - down by the river (feat. emy perez),kronehit,2021-04-19 14:30:02.150400,mÖwe , down by the river (feat. emy perez),spotify:track:2rBq9rceYqbr4YIqbSLhNg,0.0341,0.828,0.681,7.12e-05,0.418,0.0441,113.969,0.603,-4.905,4634,Möwe,Down By The River (feat. Emy Perez),,
6000,mÖwe - down by the river (feat. emy perez),kronehit,2021-04-19 14:30:02.150400,mÖwe , down by the river (feat. emy perez),spotify:track:2rBq9rceYqbr4YIqbSLhNg,0.0341,0.828,0.681,7.12e-05,0.418,0.0441,113.969,0.603,-4.905,4634,Möwe,Down By The River (feat. Emy Perez),,
6001,nelly - hot in herre,kronehit,2021-04-21 21:48:01.557537,nelly , hot in herre,spotify:track:04KTF78FFg8sOHC1BADqbY,0.206,0.956,0.745,0.0,0.0615,0.12,107.075,0.912,-4.753,4639,Nelly,Hot In Herre,,
6002,nelly - hot in herre,kronehit,2021-05-02 08:00:01.344724,nelly , hot in herre,spotify:track:04KTF78FFg8sOHC1BADqbY,0.206,0.956,0.745,0.0,0.0615,0.12,107.075,0.912,-4.753,4639,Nelly,Hot In Herre,,
6003,onerepublic - counting stars,kronehit,2021-04-22 08:24:02.451027,onerepublic , counting stars,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.0654,0.664,0.705,0.0,0.115,0.0382,122.017,0.477,-4.972,4648,OneRepublic,Counting Stars,,
6004,onerepublic - counting stars,kronehit,2021-04-30 04:09:01.848511,onerepublic , counting stars,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.0654,0.664,0.705,0.0,0.115,0.0382,122.017,0.477,-4.972,4648,OneRepublic,Counting Stars,,
6005,outkast - ms. jackson,kronehit,2021-04-22 15:15:02.453444,outkast , ms. jackson,spotify:track:0I3q5fE6wg7LIfHGngUTnV,0.143,0.843,0.806,0.0,0.0771,0.269,94.948,0.613,-5.946,4649,Outkast,Ms. Jackson,,
6006,outkast - ms. jackson,kronehit,2021-05-01 13:15:02.072627,outkast , ms. jackson,spotify:track:0I3q5fE6wg7LIfHGngUTnV,0.143,0.843,0.806,0.0,0.0771,0.269,94.948,0.613,-5.946,4649,Outkast,Ms. Jackson,,
6007,panic! at the disco - high hopes,kronehit,2021-04-23 09:42:01.738339,panic! at the disco , high hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,0.904,0.0,0.064,0.0618,82.014,0.681,-2.729,4652,Panic! At The Disco,High Hopes,,
6008,panic! at the disco - high hopes,kronehit,2021-05-02 08:30:01.968936,panic! at the disco , high hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,0.904,0.0,0.064,0.0618,82.014,0.681,-2.729,4652,Panic! At The Disco,High Hopes,,
6009,passenger - let her go,kronehit,2021-04-21 09:30:02.453846,passenger , let her go,spotify:track:0JmiBCpWc1IAc0et7Xm7FL,0.365,0.479,0.545,0.0,0.0963,0.0688,74.897,0.243,-7.346,4653,Passenger,Let Her Go,,
6010,passenger - let her go,kronehit,2021-04-30 12:42:01.947909,passenger , let her go,spotify:track:0JmiBCpWc1IAc0et7Xm7FL,0.365,0.479,0.545,0.0,0.0963,0.0688,74.897,0.243,-7.346,4653,Passenger,Let Her Go,,
6011,pitbull - give me everything (feat. ne-yo),kronehit,2021-04-19 19:42:02.816782,pitbull ,pitbull ,spotify:track:2Vdub5mY4lad7w64bFPUez,0.0277,0.489,0.962,6.18e-06,0.128,0.215,104.563,0.518,-2.597,4662,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,,
6012,pitbull - give me everything (feat. ne-yo),kronehit,2021-04-25 06:18:02.130026,pitbull ,pitbull ,spotify:track:2Vdub5mY4lad7w64bFPUez,0.0277,0.489,0.962,6.18e-06,0.128,0.215,104.563,0.518,-2.597,4662,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,,
6013,pitbull - timber (feat. kesha),kronehit,2021-04-21 06:09:02.347189,pitbull , timber (feat. kesha),spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.0295,0.581,0.963,0.0,0.139,0.0981,129.992,0.788,-4.087,4663,Pitbull,Timber (feat. Ke$ha),,
6014,pitbull - timber (feat. kesha),kronehit,2021-04-29 16:42:02.349399,pitbull , timber (feat. kesha),spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.0295,0.581,0.963,0.0,0.139,0.0981,129.992,0.788,-4.087,4663,Pitbull,Timber (feat. Ke$ha),,
6015,portugal. the man - feel it still,kronehit,2021-04-20 14:18:02.058692,portugal. the man , feel it still,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.801,0.795,0.000113,0.0717,0.0504,79.028,0.754,-5.115,4664,Portugal. The Man,Feel It Still,,
6016,portugal. the man - feel it still,kronehit,2021-04-30 07:00:04.851209,portugal. the man , feel it still,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.801,0.795,0.000113,0.0717,0.0504,79.028,0.754,-5.115,4664,Portugal. The Man,Feel It Still,,
6017,purple disco machine - fireworks (feat. moss kena & the knocks),kronehit,2021-04-22 18:30:05.416014,purple disco machine , fireworks (feat. moss kena & the knocks),spotify:track:4hdzNRErhJx0hPmF8xh2ht,0.0073,0.753,0.793,3.36e-06,0.154,0.0426,118.03,0.787,-5.278,4669,Purple Disco Machine,Fireworks (feat. Moss Kena & The Knocks),,
6018,purple disco machine - fireworks (feat. moss kena & the knocks),kronehit,2021-05-01 16:27:01.570449,purple disco machine , fireworks (feat. moss kena & the knocks),spotify:track:4hdzNRErhJx0hPmF8xh2ht,0.0073,0.753,0.793,3.36e-06,0.154,0.0426,118.03,0.787,-5.278,4669,Purple Disco Machine,Fireworks (feat. Moss Kena & The Knocks),,
6019,rihanna - russian roulette,kronehit,2021-04-20 19:00:02.202442,rihanna , russian roulette,spotify:track:3rMsX63C0IZVnOT5LGYoTH,0.046,0.48,0.486,0.0,0.107,0.0447,80.051,0.265,-5.754,4676,Rihanna,Russian Roulette,,
6020,rihanna - russian roulette,kronehit,2021-04-25 09:18:01.531193,rihanna , russian roulette,spotify:track:3rMsX63C0IZVnOT5LGYoTH,0.046,0.48,0.486,0.0,0.107,0.0447,80.051,0.265,-5.754,4676,Rihanna,Russian Roulette,,
6021,rihanna - sos,kronehit,2021-04-20 11:45:01.779377,rihanna , sos,spotify:track:30cSNer6TV8x2utjULVeQ5,0.004,0.677,0.671,5.07e-05,0.413,0.0361,137.046,0.527,-4.905,4677,Rihanna,SOS,,
6022,rihanna - sos,kronehit,2021-04-26 04:36:02.134708,rihanna , sos,spotify:track:30cSNer6TV8x2utjULVeQ5,0.004,0.677,0.671,5.07e-05,0.413,0.0361,137.046,0.527,-4.905,4677,Rihanna,SOS,,
6023,rihanna - unfaithful,kronehit,2021-04-21 20:57:01.665620,rihanna , unfaithful,spotify:track:13xxBnXOuiBxVxJI458B0i,0.839,0.588,0.391,0.0,0.227,0.0334,144.069,0.349,-8.607,4678,Rihanna,Unfaithful,,
6024,rihanna - unfaithful,kronehit,2021-04-29 13:15:02.703166,rihanna , unfaithful,spotify:track:13xxBnXOuiBxVxJI458B0i,0.839,0.588,0.391,0.0,0.227,0.0334,144.069,0.349,-8.607,4678,Rihanna,Unfaithful,,
6025,rihanna - where have you been,kronehit,2021-04-23 12:42:01.260508,rihanna , where have you been,spotify:track:5WQQIDU3HRaMyPkob8mpFb,0.00201,0.719,0.847,0.0204,0.221,0.0916,127.963,0.444,-6.34,4679,Rihanna,Where Have You Been,,
6026,rihanna - where have you been,kronehit,2021-05-01 07:39:02.058951,rihanna , where have you been,spotify:track:5WQQIDU3HRaMyPkob8mpFb,0.00201,0.719,0.847,0.0204,0.221,0.0916,127.963,0.444,-6.34,4679,Rihanna,Where Have You Been,,
6027,rita ora - let you love me,kronehit,2021-04-20 08:00:02.472258,rita ora , let you love me,spotify:track:5Fla3zyOCcIRqrDoKLU0DP,0.275,0.475,0.846,0.0,0.0824,0.283,96.036,0.451,-3.344,4680,Rita Ora,Let You Love Me,,
6028,rita ora - let you love me,kronehit,2021-04-20 08:00:02.472258,rita ora , let you love me,spotify:track:5Fla3zyOCcIRqrDoKLU0DP,0.275,0.475,0.846,0.0,0.0824,0.283,96.036,0.451,-3.344,4680,Rita Ora,Let You Love Me,,
6029,robin schulz - in your eyes (feat. alida),kronehit,2021-04-22 08:27:03.975151,robin schulz , in your eyes (feat. alida),spotify:track:61ZM92T2zaXIVsqncThQzC,0.172,0.57,0.672,1.04e-06,0.0768,0.0716,120.018,0.461,-5.888,4685,Robin Schulz,In Your Eyes (feat. Alida),,
6030,robin schulz - in your eyes (feat. alida),kronehit,2021-04-30 12:21:01.856434,robin schulz , in your eyes (feat. alida),spotify:track:61ZM92T2zaXIVsqncThQzC,0.172,0.57,0.672,1.04e-06,0.0768,0.0716,120.018,0.461,-5.888,4685,Robin Schulz,In Your Eyes (feat. Alida),,
6031,robin schulz - sugar (feat. francesco yates),kronehit,2021-04-21 19:42:01.754494,robin schulz , sugar (feat. francesco yates),spotify:track:5tf1VVWniHgryyumXyJM7w,0.0185,0.636,0.815,0.0,0.163,0.0581,123.063,0.636,-5.098,4686,Robin Schulz,Sugar (feat. Francesco Yates),,
6032,robin schulz - sugar (feat. francesco yates),kronehit,2021-04-25 06:57:01.442504,robin schulz , sugar (feat. francesco yates),spotify:track:5tf1VVWniHgryyumXyJM7w,0.0185,0.636,0.815,0.0,0.163,0.0581,123.063,0.636,-5.098,4686,Robin Schulz,Sugar (feat. Francesco Yates),,
6033,salute - JTS ,fm4,2021-04-19 07:42:03.009645,salute , JTS ,spotify:track:2WJ9931tHi2WA6wfPS70DG,0.0608,0.727,0.798,0.674,0.104,0.0553,129.988,0.414,-6.546,4689,salute,JTS,,
6034,salute - JTS ,fm4,2021-04-19 07:42:03.009645,salute , JTS ,spotify:track:2WJ9931tHi2WA6wfPS70DG,0.0608,0.727,0.798,0.674,0.104,0.0553,129.988,0.414,-6.546,4689,salute,JTS,,
